ngram,freq,COMP,NEG,NEUT,None,POS,max.value,max.prop
검사,1,0,1,0,0,0,NEG,1
검사,1,0,1,0,0,0,NEG,1
검사,1,0,1,0,0,0,NEG,1
검사,1,0,1,0,0,0,NEG,1
검토,2,0.5,0,0,0,0.5,COMP,0.5
검토,2,0.5,0,0,0,0.5,COMP,0.5
겁,1,0,0,1,0,0,NEUT,1
겁,1,0,0,1,0,0,NEUT,1
것,126,0.023809524,0.253968254,0.063492063,0.420634921,0.238095238,None,0.420634921
것,11,0,0.363636364,0.090909091,0.454545455,0.090909091,None,0.454545455
것,2,0,0.5,0,0,0.5,NEG,0.5
것,1,0,1,0,0,0,NEG,1
것,2,0,0.5,0,0,0.5,NEG,0.5
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
것,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
것,1,0,1,0,0,0,NEG,1
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
것,5,0,0.6,0,0.2,0.2,NEG,0.6
것,1,0,1,0,0,0,NEG,1
것,1,0,1,0,0,0,NEG,1
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,1,0,None,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,1,0,0,0,NEG,1
것,1,0,1,0,0,0,NEG,1
것,1,0,0,1,0,0,NEUT,1
것,1,0,0,1,0,0,NEUT,1
것,2,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,1,0,None,1
것,1,0,0,0,1,0,None,1
것,5,0,0.2,0,0,0.8,POS,0.8
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,1,0,0,0,NEG,1
것,2,0,0.5,0,0,0.5,NEG,0.5
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
것,6,0,0.5,0.333333333,0,0.166666667,NEG,0.5
것,1,0,1,0,0,0,NEG,1
것,1,0,1,0,0,0,NEG,1
것,1,0,0,1,0,0,NEUT,1
것,2,0,0.5,0.5,0,0,NEG,0.5
것,1,0,0,0,0,1,POS,1
것,2,0,0,0,0,1,POS,1
것,2,0,0,0,0,1,POS,1
것,13,0,0.461538462,0.153846154,0,0.384615385,NEG,0.461538462
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,1,0,0,0,0,1,POS,1
것,2,0,0,0.5,0,0.5,NEUT,0.5
것,1,0,0,0,0,1,POS,1
것,1,0,1,0,0,0,NEG,1
것,3,0,1,0,0,0,NEG,1
것,1,0,0,1,0,0,NEUT,1
것,1,0,1,0,0,0,NEG,1
것,56,0.017857143,0.125,0.035714286,0.75,0.071428571,None,0.75
것,1,0,0,0,1,0,None,1
것,1,0,0,0,1,0,None,1
것,2,0,0,0.5,0.5,0,NEUT,0.5
것,9,0,0.111111111,0,0.888888889,0,None,0.888888889
것,1,0,0,0,1,0,None,1
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,1,0,None,1
것,1,0,1,0,0,0,NEG,1
것,2,0,0.5,0,0,0.5,NEG,0.5
것,2,0,0.5,0,0,0.5,NEG,0.5
것,1,0,1,0,0,0,NEG,1
것,1,0,0,0,0,1,POS,1
게*,1,0,1,0,0,0,NEG,1
게*,1,0,1,0,0,0,NEG,1
게*,1,0,1,0,0,0,NEG,1
게,125,0.008,0.32,0.056,0.048,0.568,POS,0.568
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,2,0,0.5,0,0,0.5,NEG,0.5
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
게,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,2,0,0.5,0,0,0.5,NEG,0.5
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,3,0,0,0,0.666666667,0.333333333,None,0.666666667
게,1,0,0,0,0,1,POS,1
게,9,0.111111111,0.333333333,0,0.111111111,0.444444444,POS,0.444444444
게,1,0,0,0,0,1,POS,1
게,1,1,0,0,0,0,COMP,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,4,0,0.75,0,0,0.25,NEG,0.75
게,2,0,0,0,0.5,0.5,None,0.5
게,2,0,0,0,0.5,0.5,None,0.5
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,1,0,0,NEUT,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,5,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,2,0,0.5,0,0,0.5,NEG,0.5
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,2,0,0.5,0,0,0.5,NEG,0.5
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
게,1,0,1,0,0,0,NEG,1
게,17,0,0.411764706,0,0,0.588235294,POS,0.588235294
게,2,0,1,0,0,0,NEG,1
게,1,0,0,0,0,1,POS,1
게,2,0,0.5,0,0,0.5,NEG,0.5
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게,1,0,0,0,0,1,POS,1
게다가,1,0,0,0,1,0,None,1
게든,1,0,0,0,1,0,None,1
게양,1,0,1,0,0,0,NEG,1
게양,1,0,1,0,0,0,NEG,1
게양,1,0,1,0,0,0,NEG,1
게을리,1,0,1,0,0,0,NEG,1
게을리,1,0,1,0,0,0,NEG,1
게을리,1,0,1,0,0,0,NEG,1
게임,1,0,0,0,0,1,POS,1
게임,1,0,0,0,0,1,POS,1
게임,1,0,0,0,0,1,POS,1
겠,32,0,0.3125,0.09375,0.34375,0.25,None,0.34375
겠,1,0,1,0,0,0,NEG,1
겠,1,0,0,0,1,0,None,1
겠,2,0,0.5,0,0,0.5,NEG,0.5
겠,1,0,1,0,0,0,NEG,1
겠,1,0,0,0,0,1,POS,1
겠,1,0,0,1,0,0,NEUT,1
겠,1,0,0,0,0,1,POS,1
겠,3,0,0.666666667,0.333333333,0,0,NEG,0.666666667
겠,1,0,0,1,0,0,NEUT,1
겠,1,0,1,0,0,0,NEG,1
겠,1,0,1,0,0,0,NEG,1
겠,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
겠,1,0,0,0,0,1,POS,1
겠,1,0,0,0,0,1,POS,1
겠,1,0,1,0,0,0,NEG,1
겠,1,0,0,0,0,1,POS,1
겠,1,0,0,1,0,0,NEUT,1
겠,1,0,1,0,0,0,NEG,1
겨냥,1,0,0,0,0,1,POS,1
겨우,2,0,0.5,0,0.5,0,NEG,0.5
겨울,1,0,0,0,0,1,POS,1
겨울,1,0,0,0,0,1,POS,1
겨울,1,0,0,0,0,1,POS,1
격,1,0,0,0,0,1,POS,1
격,1,0,0,0,0,1,POS,1
격,1,0,0,0,0,1,POS,1
격려,2,0,0,0,0,1,POS,1
격려,1,0,0,0,0,1,POS,1
격려,1,0,0,0,0,1,POS,1
격상,1,0,0,0,0,1,POS,1
격차,1,0,0,0,0,1,POS,1
격차,1,0,0,0,0,1,POS,1
격차,1,0,0,0,0,1,POS,1
겪,2,0,1,0,0,0,NEG,1
겪,1,0,1,0,0,0,NEG,1
겪,1,0,1,0,0,0,NEG,1
견디,3,0,0,0,0,1,POS,1
견디,1,0,0,0,0,1,POS,1
견디,1,0,0,0,0,1,POS,1
견디,1,0,0,0,0,1,POS,1
견해,2,1,0,0,0,0,COMP,1
견해,2,1,0,0,0,0,COMP,1
견해,2,1,0,0,0,0,COMP,1
결,1,0,0,0,0,1,POS,1
결국,2,0,0.5,0,0.5,0,NEG,0.5
결국,1,0,1,0,0,0,NEG,1
결국,1,0,1,0,0,0,NEG,1
결단,1,0,1,0,0,0,NEG,1
결단,1,0,1,0,0,0,NEG,1
결단,1,0,1,0,0,0,NEG,1
결론,2,0,0.5,0,0,0.5,NEG,0.5
결론,1,0,0,0,0,1,POS,1
결론,1,0,0,0,0,1,POS,1
결속,1,0,0,0,0,1,POS,1
결속,1,0,0,0,0,1,POS,1
결심,4,0,0.5,0.25,0,0.25,NEG,0.5
결심,2,0,1,0,0,0,NEG,1
결심,1,0,1,0,0,0,NEG,1
결심,1,0,1,0,0,0,NEG,1
결심,1,0,0,0,0,1,POS,1
결여,2,0,1,0,0,0,NEG,1
결여,1,0,1,0,0,0,NEG,1
결여,1,0,1,0,0,0,NEG,1
결여,1,0,1,0,0,0,NEG,1
결의,1,0,0,0,0,1,POS,1
결의,1,0,0,0,0,1,POS,1
결정,2,0.5,0.5,0,0,0,COMP,0.5
결정,1,0,1,0,0,0,NEG,1
결정,1,0,1,0,0,0,NEG,1
결정,1,1,0,0,0,0,COMP,1
결정,1,1,0,0,0,0,COMP,1
결집,1,0,0,0,0,1,POS,1
결집,1,0,0,0,0,1,POS,1
결코,2,0,0,0,0.5,0.5,None,0.5
결코,1,0,0,0,0,1,POS,1
결코,1,0,0,0,0,1,POS,1
결함,1,0,1,0,0,0,NEG,1
결함,1,0,1,0,0,0,NEG,1
결함,1,0,1,0,0,0,NEG,1
결혼,5,0,0.4,0.2,0,0.4,NEG,0.4
결혼,1,0,1,0,0,0,NEG,1
결혼,1,0,1,0,0,0,NEG,1
결혼,1,0,0,0,0,1,POS,1
결혼,1,0,0,0,0,1,POS,1
결혼,1,0,1,0,0,0,NEG,1
결혼,1,0,1,0,0,0,NEG,1
결혼,1,0,0,1,0,0,NEUT,1
결혼,1,0,0,1,0,0,NEUT,1
결혼식,1,0,0,0,0,1,POS,1
결혼식,1,0,0,0,0,1,POS,1
결혼식,1,0,0,0,0,1,POS,1
겹치,1,0,0,0,0,1,POS,1
경각심,1,0,1,0,0,0,NEG,1
경각심,1,0,1,0,0,0,NEG,1
경각심,1,0,1,0,0,0,NEG,1
경고,1,0,1,0,0,0,NEG,1
경고,1,0,1,0,0,0,NEG,1
경보,1,0,0,0,0,1,POS,1
경보,1,0,0,0,0,1,POS,1
경색,1,0,0,1,0,0,NEUT,1
경우,3,0,0.333333333,0.666666667,0,0,NEUT,0.666666667
경우,1,0,1,0,0,0,NEG,1
경우,1,0,1,0,0,0,NEG,1
경우,1,0,0,1,0,0,NEUT,1
경우,1,0,0,1,0,0,NEUT,1
경쟁,2,0,0.5,0,0,0.5,NEG,0.5
경쟁,1,0,1,0,0,0,NEG,1
경쟁,1,0,0,0,0,1,POS,1
경쟁,1,0,0,0,0,1,POS,1
경제,5,0,0.4,0.2,0,0.4,NEG,0.4
경제,1,0,1,0,0,0,NEG,1
경제,1,0,0,1,0,0,NEUT,1
경제,1,0,1,0,0,0,NEG,1
경제,1,0,1,0,0,0,NEG,1
경제,1,0,0,0,0,1,POS,1
경제,1,0,0,0,0,1,POS,1
경제,1,0,0,0,0,1,POS,1
경제력,1,0,0,0,0,1,POS,1
경제력,1,0,0,0,0,1,POS,1
경제력,1,0,0,0,0,1,POS,1
경주,1,0,0,0,0,1,POS,1
경주,1,0,0,0,0,1,POS,1
경지,1,0,1,0,0,0,NEG,1
경지,1,0,1,0,0,0,NEG,1
경지,1,0,1,0,0,0,NEG,1
경직,1,0,0,0,0,1,POS,1
경직,1,0,0,0,0,1,POS,1
경직,1,0,0,0,0,1,POS,1
경향,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
경향,1,0,0,0,0,1,POS,1
경향,1,0,0,0,0,1,POS,1
경향,2,0,0.5,0.5,0,0,NEG,0.5
경향,2,0,0.5,0.5,0,0,NEG,0.5
경험,3,0,0,0,0,1,POS,1
경험,1,0,0,0,0,1,POS,1
경험,1,0,0,0,0,1,POS,1
경험,1,0,0,0,0,1,POS,1
경험,1,0,0,0,0,1,POS,1
곁,2,0,0,0,0,1,POS,1
곁,1,0,0,0,0,1,POS,1
곁,1,0,0,0,0,1,POS,1
곁,1,0,0,0,0,1,POS,1
곁들이,1,0,0,1,0,0,NEUT,1
계,4,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계,2,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계,1,0,0,0,0,1,POS,1
계기,2,0,0,0,0,1,POS,1
계기,1,0,0,0,0,1,POS,1
계기,1,0,0,0,0,1,POS,1
계기,1,0,0,0,0,1,POS,1
계기,1,0,0,0,0,1,POS,1
계속,1,0,1,0,0,0,NEG,1
계속,1,0,1,0,0,0,NEG,1
계속,1,0,1,0,0,0,NEG,1
계속,2,0.5,0,0.5,0,0,COMP,0.5
계속,2,0.5,0,0.5,0,0,COMP,0.5
계속,1,0,0,1,0,0,NEUT,1
계통,1,0,0,1,0,0,NEUT,1
계통,1,0,0,1,0,0,NEUT,1
계통,1,0,0,1,0,0,NEUT,1
계획,13,0,0,0,0,1,POS,1
계획,4,0,0,0,0,1,POS,1
계획,1,0,0,0,0,1,POS,1
계획,2,0,0,0,0,1,POS,1
계획,1,0,0,0,0,1,POS,1
계획,3,0,0,0,0,1,POS,1
계획,1,0,0,0,0,1,POS,1
고*,1,0,0,0,0,1,POS,1
고*,1,0,0,0,0,1,POS,1
고*,1,0,0,0,0,1,POS,1
고,120,0.025,0.35,0.1,0.091666667,0.433333333,POS,0.433333333
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,1,0,0,0,0,COMP,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,2,0,0,0,1,0,None,1
고,1,0,0,0,1,0,None,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,1,0,None,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,2,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,21,0.047619048,0.142857143,0.095238095,0.142857143,0.571428571,POS,0.571428571
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,3,0,0,0,0.333333333,0.666666667,POS,0.666666667
고,1,1,0,0,0,0,COMP,1
고,1,0,0,0,0,1,POS,1
고,2,0,1,0,0,0,NEG,1
고,2,0,0,0.5,0,0.5,NEUT,0.5
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,18,0.055555556,0.5,0.111111111,0,0.333333333,NEG,0.5
고,7,0.142857143,0.428571429,0.142857143,0,0.285714286,NEG,0.428571429
고,1,0,0,1,0,0,NEUT,1
고,2,0,1,0,0,0,NEG,1
고,2,0,0.5,0,0,0.5,NEG,0.5
고,2,0,0.5,0,0,0.5,NEG,0.5
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,17,0,0.411764706,0.058823529,0,0.529411765,POS,0.529411765
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,4,0,0.5,0,0,0.5,NEG,0.5
고,4,0,0.5,0,0,0.5,NEG,0.5
고,1,0,1,0,0,0,NEG,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,0,1,0,0,NEUT,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,1,0,0,0,NEG,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고,1,0,0,0,0,1,POS,1
고갈,1,0,1,0,0,0,NEG,1
고갈,1,0,1,0,0,0,NEG,1
고개,2,0,0.5,0,0,0.5,NEG,0.5
고개,2,0,0.5,0,0,0.5,NEG,0.5
고개,1,0,0,0,0,1,POS,1
고개,1,0,1,0,0,0,NEG,1
고객,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
고객,1,0,0,0,0,1,POS,1
고객,1,0,0,0,0,1,POS,1
고구려,1,0,0,0,0,1,POS,1
고구려,1,0,0,0,0,1,POS,1
고구려,1,0,0,0,0,1,POS,1
고급,1,0,1,0,0,0,NEG,1
고급,1,0,1,0,0,0,NEG,1
고기,1,0,0,1,0,0,NEUT,1
고기,1,0,0,1,0,0,NEUT,1
고기,1,0,0,1,0,0,NEUT,1
고달프,1,0,0,0,0,1,POS,1
고달프,1,0,0,0,0,1,POS,1
고달프,1,0,0,0,0,1,POS,1
고대,1,0,0,0,0,1,POS,1
고대,1,0,0,0,0,1,POS,1
고도,1,1,0,0,0,0,COMP,1
고도,1,1,0,0,0,0,COMP,1
고도,1,1,0,0,0,0,COMP,1
고독,1,0,1,0,0,0,NEG,1
고독,1,0,1,0,0,0,NEG,1
고되,1,0,1,0,0,0,NEG,1
고루,1,0,0,0,0,1,POS,1
고루,1,0,0,0,0,1,POS,1
고루,1,0,0,0,0,1,POS,1
고르,1,0,1,0,0,0,NEG,1
고르,1,0,1,0,0,0,NEG,1
고르,1,0,1,0,0,0,NEG,1
고리타분,1,0,1,0,0,0,NEG,1
고리타분,1,0,1,0,0,0,NEG,1
고리타분,1,0,1,0,0,0,NEG,1
고립,1,0,1,0,0,0,NEG,1
고립,1,0,1,0,0,0,NEG,1
고립,1,0,1,0,0,0,NEG,1
고립무원,1,0,1,0,0,0,NEG,1
고립무원,1,0,1,0,0,0,NEG,1
고립무원,1,0,1,0,0,0,NEG,1
고마움,2,0,0,0,0,1,POS,1
고마움,1,0,0,0,0,1,POS,1
고마움,1,0,0,0,0,1,POS,1
고마움,1,0,0,0,0,1,POS,1
고무,2,0,0.5,0,0,0.5,NEG,0.5
고무,1,0,1,0,0,0,NEG,1
고무,1,0,1,0,0,0,NEG,1
고무,1,0,0,0,0,1,POS,1
고무,1,0,0,0,0,1,POS,1
고민,4,0,0.75,0,0,0.25,NEG,0.75
고민,1,0,0,0,0,1,POS,1
고민,1,0,0,0,0,1,POS,1
고민,1,0,1,0,0,0,NEG,1
고발,3,0,1,0,0,0,NEG,1
고발,1,0,1,0,0,0,NEG,1
고발,1,0,1,0,0,0,NEG,1
고백,1,0,0,0,1,0,None,1
고백,1,0,0,0,1,0,None,1
고백,1,0,0,0,1,0,None,1
고비,1,0,0,0,0,1,POS,1
고비,1,0,0,0,0,1,POS,1
고비,1,0,0,0,0,1,POS,1
고삐,1,0,1,0,0,0,NEG,1
고삐,1,0,1,0,0,0,NEG,1
고삐,1,0,1,0,0,0,NEG,1
고심,1,0,1,0,0,0,NEG,1
고심,1,0,1,0,0,0,NEG,1
고액,1,0,0,0,0,1,POS,1
고액,1,0,0,0,0,1,POS,1
고액,1,0,0,0,0,1,POS,1
고양,1,0,0,0,0,1,POS,1
고양,1,0,0,0,0,1,POS,1
고유,1,0,0,0,0,1,POS,1
고유,1,0,0,0,0,1,POS,1
고유,1,0,0,0,0,1,POS,1
고육지책,1,0,1,0,0,0,NEG,1
고육책,1,0,1,0,0,0,NEG,1
고이,1,0,1,0,0,0,NEG,1
고자,5,0,0,0,0.6,0.4,None,0.6
고자,5,0,0,0,0.6,0.4,None,0.6
고장,1,0,1,0,0,0,NEG,1
고장,1,0,1,0,0,0,NEG,1
고조,2,0,0.5,0,0,0.5,NEG,0.5
고조,2,0,0.5,0,0,0.5,NEG,0.5
고질,2,0,1,0,0,0,NEG,1
고질,1,0,1,0,0,0,NEG,1
고질,1,0,1,0,0,0,NEG,1
고질,1,0,1,0,0,0,NEG,1
고질,1,0,1,0,0,0,NEG,1
고질병,1,0,1,0,0,0,NEG,1
고집,2,0,0.5,0,0,0.5,NEG,0.5
고집,2,0,0.5,0,0,0.5,NEG,0.5
고충,1,0,0,0,0,1,POS,1
고충,1,0,0,0,0,1,POS,1
고충,1,0,0,0,0,1,POS,1
고층,1,0,1,0,0,0,NEG,1
고층,1,0,1,0,0,0,NEG,1
고층,1,0,1,0,0,0,NEG,1
고치,1,0,0,1,0,0,NEUT,1
고치,1,0,0,1,0,0,NEUT,1
고치,1,0,0,1,0,0,NEUT,1
고통,5,0,1,0,0,0,NEG,1
고통,2,0,1,0,0,0,NEG,1
고통,1,0,1,0,0,0,NEG,1
고통,1,0,1,0,0,0,NEG,1
고통,1,0,1,0,0,0,NEG,1
고통,1,0,1,0,0,0,NEG,1
고향,1,0,0,0,0,1,POS,1
고향,1,0,0,0,0,1,POS,1
곡,1,0,1,0,0,0,NEG,1
곡,1,0,1,0,0,0,NEG,1
곡,1,0,1,0,0,0,NEG,1
곤란,3,0,0.666666667,0.333333333,0,0,NEG,0.666666667
곤란,3,0,0.666666667,0.333333333,0,0,NEG,0.666666667
곤란,1,0,0,1,0,0,NEUT,1
곤란,1,0,1,0,0,0,NEG,1
곤란,1,0,1,0,0,0,NEG,1
곤혹,1,0,1,0,0,0,NEG,1
